country,confirmed,deaths,incident_rate,case_fatality_ratio,last_update,lat,long
US,9389,181,28517.1911067914,1.9277878368303334,2023-03-10 04:21:03,34.52041498,-87.31069453
US,47646,372,28956.740528254184,0.7807580909205389,2023-03-10 04:21:03,32.60154883,-85.35132246
US,32150,320,32502.653793661226,0.995334370139969,2023-03-10 04:21:03,34.81185586,-86.98310072
US,3370,80,34649.393378572895,2.373887240356083,2023-03-10 04:21:03,32.1597283,-86.65158371
US,5293,90,29294.88598627408,1.7003589646703192,2023-03-10 04:21:03,32.38759944,-85.69267724
US,116086,1060,31129.846691820258,0.9131161380355943,2023-03-10 04:21:03,34.76327133,-86.55069633
US,6093,116,32301.330647298942,1.903824060397177,2023-03-10 04:21:03,32.24767634,-87.78796182
US,10113,160,34040.18984146218,1.582122021160882,2023-03-10 04:21:03,34.13697363,-87.88704173
US,32967,410,34065.968131936264,1.243667910334577,2023-03-10 04:21:03,34.36975964,-86.30486727
US,134986,1802,32667.65083129644,1.3349532544115685,2023-03-10 04:21:03,30.78472347,-88.20842409
US,6742,88,32518.2076882265,1.3052506674577278,2023-03-10 04:21:03,31.56729412,-87.36995001
US,73840,1010,32602.45666398806,1.367822318526544,2023-03-10 04:21:03,32.2206831,-86.20969272
US,46540,551,38887.35701334403,1.1839278040395358,2023-03-10 04:21:03,34.45500589,-86.85475946
US,0,0,,,2020-12-21 13:27:30,,
US,2673,49,29956.292726661435,1.8331462775907221,2023-03-10 04:21:03,32.64048341,-87.29770589
US,6339,122,31806.322127446063,1.9245937845085976,2023-03-10 04:21:03,33.28094866,-88.08818103
US,9264,142,27976.082623663708,1.5328151986183074,2023-03-10 04:21:03,31.80396383,-85.9408295
US,6527,79,28725.46430771939,1.2103569787038455,2023-03-10 04:21:03,33.29526734,-85.45708831
US,13030,100,22480.63352944221,0.7674597083653109,2023-03-10 04:21:03,32.28725256,-85.18415324
US,78112,482,35880.23996104767,0.6170626792298238,2023-03-10 04:21:03,33.26879845,-86.66232561
US,33302,441,37203.95030833855,1.3242447901026966,2023-03-10 04:21:03,33.71902176,-86.31029372
US,3176,55,25557.25436549449,1.7317380352644836,2023-03-10 04:21:03,32.59117397,-88.19916205
US,28602,397,35762.33464202656,1.3880148241381722,2023-03-10 04:21:03,33.37823223,-86.16886178
US,14611,253,36195.40713949513,1.7315721032099103,2023-03-10 04:21:03,32.86698258,-85.79833053
US,70976,854,33902.22349597573,1.2032236248872858,2023-03-10 04:21:03,33.28726072,-87.52556818
US,0,0,,,2020-12-21 13:27:30,,
US,24154,480,38025.22000598227,1.9872484888631283,2023-03-10 04:21:03,33.80270512,-87.30027177
US,4397,61,26932.50030625996,1.3873095292244713,2023-03-10 04:21:03,31.4092794,-88.20689944
US,3659,48,35274.26973874482,1.3118338343809783,2023-03-10 04:21:03,31.98773215,-87.30891118
US,9427,141,39895.89064285412,1.4957038294261165,2023-03-10 04:21:03,34.15030532,-87.37325922
US,1332,5,39916.09229847168,0.37537537537537535,2023-03-10 04:21:03,55.32222414,-161.9722021
US,2003,3,35552.00567980121,0.14977533699450823,2023-03-10 04:21:03,52.3233,-174.1596
US,124334,612,43171.52777777778,0.49222256180932006,2023-03-10 04:21:03,61.14998174,-149.1426986
US,13021,47,70820.18927444796,0.36095537977113895,2023-03-10 04:21:03,60.90980451,-159.8561831
US,0,0,0.0,,2023-03-10 04:21:03,58.74513976,-156.701064
US,1240,1,51070.84019769358,0.08064516129032258,2023-03-10 04:21:03,58.62403337,-156.2140589
US,2407,13,35653.977188564655,0.540091400083091,2023-03-10 04:21:03,61.16666,-149.9
US,1326,11,49129.307150796594,0.8295625942684767,2023-03-10 04:21:03,60.3886,-162.8905196
US,1803,2,85979.97138769671,0.11092623405435385,2023-03-10 04:21:03,63.67264044,-150.0076108
US,2271,13,46196.09438567941,0.5724350506384852,2023-03-10 04:21:03,59.79603738,-158.2381942
US,33699,172,34795.40315336245,0.51040090210392,2023-03-10 04:21:03,64.80726247,-146.5692662
US,798,1,31541.501976284584,0.12531328320802004,2023-03-10 04:21:03,59.09893571,-135.4679843
US,11995,29,37514.85582035404,0.24176740308461858,2023-03-10 04:21:03,58.45031811,-134.200436
US,22694,130,38655.71983375349,0.5728386357627566,2023-03-10 04:21:03,60.24429722,-151.5388884
US,5148,27,37033.30695633408,0.5244755244755245,2023-03-10 04:21:03,55.57445008,-130.975561
US,5899,13,45383.90521618711,0.22037633497202916,2023-03-10 04:21:03,57.65529415,-153.7493579
US,4952,15,59562.184267500605,0.30290791599353795,2023-03-10 04:21:03,62.1542916,-163.3967883
US,40792,277,37659.83179002372,0.6790547166111002,2023-03-10 04:21:03,62.31305045,-149.5741743
US,7617,7,76139.54418232707,0.09189969804384929,2023-03-10 04:21:03,64.90320724,-164.0353804
US,5532,17,56265.25630593979,0.30730296456977585,2023-03-10 04:21:03,69.31479216,-153.4836093
US,5794,22,76026.76814066396,0.3797031411805316,2023-03-10 04:21:03,67.04919196,-159.7503946
US,940,8,28781.38395590937,0.851063829787234,2023-03-10 04:21:03,57.13978948,-132.9540995
US,1848,10,29792.03611155892,0.5411255411255411,2023-03-10 04:21:03,55.76261984,-133.0511621
US,3521,10,41457.67102319557,0.28401022436807727,2023-03-10 04:21:03,57.24124555,-135.3206587
US,675,0,57058.32628909552,0.0,2023-03-10 04:21:03,59.56149996,-135.3337748
US,2482,21,36007.54388510083,0.8460918614020951,2023-03-10 04:21:03,63.87692095,-143.2127643
US,6,0,,0.0,2023-03-10 04:21:03,,
US,0,0,0.0,,2023-03-10 04:21:03,61.47502768,-144.7126799
US,786,2,31414.868105515587,0.2544529262086514,2023-03-10 04:21:03,56.3202004,-132.0583731
US,983,5,36046.93802713605,0.508646998982706,2023-03-10 04:21:03,59.8909808,-140.3601451
US,1757,13,33594.646271510515,0.7398975526465567,2023-03-10 04:21:03,65.50815459,-151.3907387
US,8320,34,14953.002282489531,0.40865384615384615,2023-03-10 04:21:03,-14.271,-170.132
US,36336,639,50545.99579896226,1.7585865257595772,2023-03-10 04:21:03,35.39465006,-109.4892383
US,39086,643,31039.85006591382,1.6450903136672979,2023-03-10 04:21:03,31.87934684,-109.7516088
US,52821,526,36815.21648219911,0.9958160580072319,2023-03-10 04:21:03,35.83883429,-111.7707178
US,21401,415,39618.27538968492,1.939161721414887,2023-03-10 04:21:03,33.80190085,-110.8132779
US,14101,189,36308.15974457347,1.340330473016098,2023-03-10 04:21:03,32.93166885,-109.8882178
US,2717,40,28606.02232048852,1.472211998527788,2023-03-10 04:21:03,33.21498827,-109.2405279
US,5950,159,28188.36460109911,2.672268907563025,2023-03-10 04:21:03,33.72854224,-113.9810029
US,1530296,18846,34117.16287504342,1.2315264497848781,2023-03-10 04:21:03,33.34835867,-112.4918154
US,67291,1669,31713.96119350932,2.480272250375236,2023-03-10 04:21:03,35.70471703,-113.7577902
US,48374,971,43610.039306191626,2.007276636209534,2023-03-10 04:21:03,35.3997715,-110.3218983
US,0,0,,,2023-03-10 04:21:03,,
US,317052,4301,30273.881172065896,1.3565598072240517,2023-03-10 04:21:03,32.0971334,-111.7890033
US,156974,1814,33919.12945208292,1.1556053868793559,2023-03-10 04:21:03,32.90525627,-111.3449483
US,19628,245,42212.56828250678,1.2482168330955778,2023-03-10 04:21:03,31.52508998,-110.8479088
US,0,0,,,2023-03-10 04:21:03,,
US,60313,1388,25654.29882730254,2.301328071891632,2023-03-10 04:21:03,34.59933926,-112.5538588
US,71174,1257,33292.014949459044,1.7660943603001096,2023-03-10 04:21:03,32.76895712,-113.9066674
US,7009,95,40083.49536772275,1.3554001997431873,2023-03-10 04:21:03,34.29145151,-91.37277296
US,6249,82,31790.20196367706,1.3122099535925749,2023-03-10 04:21:03,33.19153461,-91.7698471
US,10722,283,25569.970428312507,2.6394329416153703,2023-03-10 04:21:03,36.28784385,-92.33782872
US,77394,1002,27725.77299644265,1.2946740057368789,2023-03-10 04:21:03,36.33644656,-94.25680817
US,11277,203,30126.62962171404,1.8001241464928617,2023-03-10 04:21:03,36.3084504,-93.09374925
US,3595,57,33401.46799219548,1.5855354659248957,2023-03-10 04:21:03,33.46755808,-92.15980837
US,1194,14,23010.21391404895,1.1725293132328307,2023-03-10 04:21:03,33.55598792,-92.49974403
US,7284,123,25665.96194503171,1.6886326194398682,2023-03-10 04:21:03,36.3403856,-93.54270261
US,3126,65,30895.43388021348,2.0793346129238643,2023-03-10 04:21:03,33.26458973,-91.29539209
US,6412,92,28727.598566308243,1.4348097317529631,2023-03-10 04:21:03,34.04613432,-93.17484713
US,5146,101,35365.26699195932,1.9626894675476099,2023-03-10 04:21:03,36.36826212,-90.4148172
US,8055,148,32324.73213210803,1.8373680943513346,2023-03-10 04:21:03,35.53864922,-92.02640019
US,2677,42,33647.56158873806,1.5689204333208815,2023-03-10 04:21:03,33.89723187,-92.18537045
US,6794,105,28963.63558852368,1.5454813070356197,2023-03-10 04:21:03,33.21230701,-93.22642793
US,6606,84,31689.53276407944,1.2715712988192551,2023-03-10 04:21:03,35.26205537,-92.70506566
US,47352,388,42917.73918718051,0.8193951681027201,2023-03-10 04:21:03,35.83018283,-90.63235729
US,18657,295,29493.9690469039,1.5811759661253149,2023-03-10 04:21:03,35.58928601,-94.2446814
US,16702,246,34828.48503805651,1.4728774997006346,2023-03-10 04:21:03,35.21247318,-90.30839406
US,5745,104,34989.950666910285,1.8102697998259356,2023-03-10 04:21:03,35.29631396,-90.77185818
US,2071,41,29547.724354401485,1.9797199420569773,2023-03-10 04:21:03,33.97042763,-92.65167437
US,3656,44,32180.265821670622,1.2035010940919038,2023-03-10 04:21:03,33.83011025,-91.25500948
US,5638,84,30945.716010758,1.489890031926215,2023-03-10 04:21:03,33.59035001,-91.71777921
US,42997,358,34122.707468632696,0.8326162290392353,2023-03-10 04:21:03,35.14719007,-92.33717519
US,4488,82,25334.46232006773,1.8270944741532977,2023-03-10 04:21:03,35.51202821,-93.89299569
US,3108,99,24909.83409473431,3.1853281853281854,2023-03-10 04:21:03,36.38177105,-91.81729127
US,27083,581,27250.31694604874,2.145257172395968,2023-03-10 04:21:03,34.57692074,-93.14921604
US,5252,65,28754.44839857651,1.2376237623762376,2023-03-10 04:21:03,34.29017991,-92.42320562
US,19801,201,43686.70711527854,1.0151002474622495,2023-03-10 04:21:03,36.1173546,-90.55832668
US,5638,83,26184.283856585545,1.4721532458318554,2023-03-10 04:21:03,33.73325583,-93.66935133
US,13058,161,38666.3113322081,1.2329606371572983,2023-03-10 04:21:03,34.31709259,-92.95396325
US,4657,64,35274.958339645505,1.37427528451793,2023-03-10 04:21:03,34.09007427,-93.9934871
US,12797,231,33832.12161269002,1.8051105727904977,2023-03-10 04:21:03,35.74242707,-91.57001641
US,4712,78,34573.33626825152,1.6553480475382003,2023-03-10 04:21:03,36.09604046,-91.90847954
US,7280,76,43543.27411926551,1.043956043956044,2023-03-10 04:21:03,35.59802983,-91.21494602
US,22364,316,33467.01783790255,1.4129851547129315,2023-03-10 04:21:03,34.26767081,-91.92619839
US,8197,103,30841.29731356761,1.2565572770525801,2023-03-10 04:21:03,35.56759135,-93.46036368
US,1507,30,22750.6038647343,1.9907100199071002,2023-03-10 04:21:03,33.24116713,-93.60677071
US,6526,90,39778.12995245642,1.3790989886607417,2023-03-10 04:21:03,36.04188196,-91.10867198
US,3344,68,37755.44766851078,2.0334928229665072,2023-03-10 04:21:03,34.78498904,-90.78383866
US,5502,70,42245.085995086,1.272264631043257,2023-03-10 04:21:03,33.95317155,-91.74002806
US,3888,109,31715.474345378905,2.8034979423868314,2023-03-10 04:21:03,33.70375665,-94.23468591
US,6069,91,28272.617162023664,1.4994232987312572,2023-03-10 04:21:03,35.21413234,-93.71951016
US,23994,270,32729.951302022942,1.1252813203300824,2023-03-10 04:21:03,34.75392199,-91.88742357
US,4857,69,29301.39961389961,1.4206300185299567,2023-03-10 04:21:03,36.01038185,-93.72524943
US,4100,95,24559.722055828443,2.317073170731707,2023-03-10 04:21:03,36.26844485,-92.68451899
US,11628,210,26881.198418753032,1.805985552115583,2023-03-10 04:21:03,33.31403423,-93.89285258
US,16411,235,40370.47059112937,1.4319663640241302,2023-03-10 04:21:03,35.76271485,-90.0519437
US,2309,39,34457.54365020146,1.6890428757037679,2023-03-10 04:21:03,34.6815935,-91.20540287
US,1770,67,19697.30692187848,3.785310734463277,2023-03-10 04:21:03,34.53704874,-93.65824478
US,2770,47,33567.619970916145,1.6967509025270757,2023-03-10 04:21:03,33.66340119,-93.30632432
US,2051,54,26454.275764220303,2.6328620185275478,2023-03-10 04:21:03,35.91947491,-93.21612969
US,6776,126,28979.55692412968,1.859504132231405,2023-03-10 04:21:03,33.58839816,-92.87795984
US,3017,43,28857.006217121,1.4252568776930725,2023-03-10 04:21:03,34.9459153,-92.94372564
US,5887,106,33106.512203351704,1.800577543740445,2023-03-10 04:21:03,34.43268455,-90.84800154
US,2964,49,27654.41313677925,1.6531713900134952,2023-03-10 04:21:03,34.16250414,-93.65789349
US,10113,139,42982.82896973818,1.3744685058835162,2023-03-10 04:21:03,35.57433534,-90.66268713
US,4652,160,23301.943498296936,3.4393809114359417,2023-03-10 04:21:03,34.48254879,-94.22728802
US,20964,230,32719.440629292047,1.0971188704445716,2023-03-10 04:21:03,35.44871474,-93.03212219
US,2416,46,29967.74993798065,1.903973509933775,2023-03-10 04:21:03,34.83624419,-91.55162157
US,127945,1322,32646.44268724277,1.0332564773926296,2023-03-10 04:21:03,34.77054088,-92.31355101
US,6456,107,35950.55128633478,1.657372986369269,2023-03-10 04:21:03,36.3415714,-91.02455531
US,37142,395,30335.601166314103,1.0634860804480104,2023-03-10 04:21:03,34.64916145,-92.67583224
US,2852,49,27740.49217002237,1.7180925666199158,2023-03-10 04:21:03,34.85588887,-94.0632176
US,2562,53,32508.5649029311,2.068696330991413,2023-03-10 04:21:03,35.9109364,-92.69936482
US,39338,587,30774.406033154184,1.4921958411713865,2023-03-10 04:21:03,35.19605503,-94.27162713
US,7125,84,41894.514023637326,1.1789473684210525,2023-03-10 04:21:03,33.99780401,-94.2424869
US,5714,123,32760.004586629973,2.152607630381519,2023-03-10 04:21:03,36.16258158,-91.47819342
US,8565,110,34268.22437384973,1.284296555750146,2023-03-10 04:21:03,35.02201976,-90.74828138
US,3702,80,29601.79114025268,2.1609940572663424,2023-03-10 04:21:03,35.86251946,-92.15684085
US,33605,0,,0.0,2023-03-10 04:21:03,,
US,11292,204,29191.87218861486,1.8065887353878853,2023-03-10 04:21:03,33.16887091,-92.59746952
US,4340,67,26231.489876095497,1.543778801843318,2023-03-10 04:21:03,35.58095779,-92.51295036
US,80947,709,33842.55833301977,0.8758817497868976,2023-03-10 04:21:03,35.976844,-94.21800746
US,27120,340,34436.78336063388,1.2536873156342183,2023-03-10 04:21:03,35.25688493,-91.74908296
US,2274,33,35981.012658227846,1.4511873350923483,2023-03-10 04:21:03,35.18902527,-91.2439489
US,7596,118,35593.458600815335,1.5534491837809374,2023-03-10 04:21:03,35.00292371,-93.41171338
US,402160,2192,24062.28815511488,0.5450566938531928,2023-03-10 04:21:03,37.64629437,-121.8929271
US,143,0,12666.07617360496,0.0,2023-03-10 04:21:03,38.59678594,-119.8223594
US,11553,99,29062.688669752464,0.8569202804466373,2023-03-10 04:21:03,38.44583082,-120.65696
US,51967,487,23709.08725922276,0.9371331806723497,2023-03-10 04:21:03,39.66727762,-121.6005252
US,9650,140,21021.67519878009,1.450777202072539,2023-03-10 04:21:03,38.20537103,-120.552913
US,5346,22,24810.87854457697,0.411522633744856,2023-03-10 04:21:03,39.17881957,-122.2331726
US,295633,1559,25628.637759356963,0.5273430232754801,2023-03-10 04:21:03,37.91923498,-121.9289527
US,8405,60,30220.768013806988,0.7138607971445569,2023-03-10 04:21:03,41.74228275,-123.8974063
US,39170,245,20311.859906763533,0.625478682665305,2023-03-10 04:21:03,38.77965956,-120.5233166
US,329460,3001,32975.64510494935,0.9108844776300613,2023-03-10 04:21:03,36.75733899,-119.6466953
US,7811,58,27510.30183495932,0.7425425681730893,2023-03-10 04:21:03,39.59875897,-122.3938452
US,29324,170,21632.068929904544,0.5797299140635657,2023-03-10 04:21:03,40.69923009,-123.876044
US,88972,978,49097.48089286207,1.0992222272175516,2023-03-10 04:21:03,33.0393082,-115.3669042
US,6072,63,33660.402461333775,1.0375494071146245,2023-03-10 04:21:03,36.51112084,-117.4111978
US,310792,2625,34524.695568328,0.844616335040799,2023-03-10 04:21:03,35.34329425,-118.7277796
US,67356,481,44040.800313848566,0.7141160401449017,2023-03-10 04:21:03,36.07409056,-119.8159973
US,14941,157,23205.355201441307,1.0507998125962117,2023-03-10 04:21:03,39.10124298,-122.7536244
US,11319,66,37022.8633107644,0.5830903790087464,2023-03-10 04:21:03,40.67311306,-120.5935099
US,3710586,35545,36961.31538392807,0.9579349461244127,2023-03-10 04:21:03,34.30828379,-118.2282411
US,55217,388,35096.963648960445,0.7026821449915787,2023-03-10 04:21:03,37.21513971,-119.7665589
US,54908,317,21214.252045775927,0.5773293509142565,2023-03-10 04:21:03,38.07122463,-122.7210631
US,4545,42,26419.810498168925,0.9240924092409241,2023-03-10 04:21:03,37.57978556,-119.9073334
US,21739,143,25059.65486633852,0.6578039468236809,2023-03-10 04:21:03,39.4381191,-123.3911313
US,89409,903,32198.5738980121,1.0099654397208335,2023-03-10 04:21:03,37.18922369,-120.7209035
US,1327,11,15009.614297025224,0.8289374529012811,2023-03-10 04:21:03,41.58965602,-120.7244817
US,3633,8,25152.312378842427,0.2202036884117809,2023-03-10 04:21:03,37.93899289,-118.8872409
US,122120,804,28134.294488562668,0.6583688175565018,2023-03-10 04:21:03,36.21862405,-121.2413397
US,35992,170,26129.63178069462,0.4723271838186264,2023-03-10 04:21:03,38.50735751,-122.332839
US,22495,133,22550.248107864267,0.5912424983329628,2023-03-10 04:21:03,39.30394768,-120.7627281
US,788663,7971,24834.36680887189,1.010697851934223,2023-03-10 04:21:03,33.70147516,-117.7645998
US,0,0,,,2023-03-10 04:21:03,,
US,91376,682,22939.8311446066,0.7463666608299773,2023-03-10 04:21:03,39.06167234,-120.7240569
US,4290,15,22810.655606954857,0.34965034965034963,2023-03-10 04:21:03,40.00355989,-120.8395236
US,776620,6853,31435.15643910293,0.882413535577245,2023-03-10 04:21:03,33.74314981,-115.9933578
US,409095,3719,26358.22888062173,0.909079798090908,2023-03-10 04:21:03,38.45106826,-121.3425374
US,18800,117,29932.492676092217,0.6223404255319149,2023-03-10 04:21:03,36.60308176,-121.069975
US,745179,8170,34181.190182951585,1.0963808695628836,2023-03-10 04:21:03,34.84060306,-116.1774685
US,1067659,5799,31981.82923797228,0.5431509498819379,2023-03-10 04:21:03,33.03484597,-116.7365326
US,209846,1178,23804.235499104416,0.5613640479208563,2023-03-10 04:21:03,37.75215114,-122.4385672
US,227031,2421,29788.30883240525,1.0663741955944341,2023-03-10 04:21:03,37.93433732,-121.2730061
US,74632,561,26361.391821582347,0.7516882838460713,2023-03-10 04:21:03,35.38822029,-120.4039028
US,194587,912,25384.014307835,0.4686849583990709,2023-03-10 04:21:03,37.4228808,-122.3275546
US,119952,763,26865.00977605773,0.6360877684407096,2023-03-10 04:21:03,34.65329488,-120.0188492
US,497526,2727,25807.27151254349,0.5481120584652862,2023-03-10 04:21:03,37.23104908,-121.6970462
US,72428,276,26509.71952286312,0.3810680952117965,2023-03-10 04:21:03,37.05580291,-122.0066524
US,44785,607,24869.502443358502,1.355364519370325,2023-03-10 04:21:03,40.76391419,-122.0396884
US,372,5,12379.36772046589,1.3440860215053763,2023-03-10 04:21:03,39.57713498,-120.5200701
US,8908,96,20459.81763476424,1.0776829815895823,2023-03-10 04:21:03,41.59198861,-122.5407434
US,122718,482,27414.256449894223,0.3927704167277824,2023-03-10 04:21:03,38.26827353,-121.9357113
US,119546,556,24183.1466856551,0.465092934937179,2023-03-10 04:21:03,38.52746429,-122.8862506
US,168343,1845,30571.132822431264,1.0959766666864674,2023-03-10 04:21:03,37.55862499,-120.9970722
US,28309,241,29193.263965515463,0.8513193683987424,2023-03-10 04:21:03,39.03417539,-121.6945899
US,17875,234,27464.507405814024,1.309090909090909,2023-03-10 04:21:03,40.12570935,-122.2370171
US,1981,24,16125.356125356126,1.2115093387178193,2023-03-10 04:21:03,40.6491767,-123.114713
US,168754,1578,36198.15742339579,0.9350889460397975,2023-03-10 04:21:03,36.22026558,-118.8020203
US,17914,203,32882.99864165351,1.1331919169364744,2023-03-10 04:21:03,38.02644018,-119.9525093
US,4384,0,,0.0,2023-03-10 04:21:03,,
US,239184,1679,28272.13991390132,0.7019700314402301,2023-03-10 04:21:03,34.44465746,-119.0910613
US,54973,443,24931.06575963719,0.8058501446164481,2023-03-10 04:21:03,38.68278902,-121.9018288
US,21924,135,27869.019169166622,0.6157635467980296,2023-03-10 04:21:03,39.26255932,-121.3535644
US,166371,1466,32153.8940244018,0.8811631834875069,2023-03-10 04:21:03,39.87432092,-104.3362578
US,5953,68,36672.21092835582,1.1422812027549134,2023-03-10 04:21:03,37.57250606,-105.7885451
US,197066,1368,30013.554882042063,0.6941836745049882,2023-03-10 04:21:03,39.64977461,-104.3353617
US,3534,24,25190.67645591275,0.6791171477079796,2023-03-10 04:21:03,37.19474156,-107.0476867
US,1027,17,28679.139905054453,1.6553067185978578,2023-03-10 04:21:03,37.31940883,-102.5603223
US,3004,50,53864.08463331541,1.6644474034620507,2023-03-10 04:21:03,37.95474293,-103.0720195
US,91179,447,27952.21278004636,0.4902444641858323,2023-03-10 04:21:03,40.09313619,-105.3546767
US,18376,133,26078.19484850635,0.7237701349586417,2023-03-10 04:21:03,39.95998787,-105.0566324
US,5662,56,27814.89487129102,0.9890498057223596,2023-03-10 04:21:03,38.74745778,-106.1926573
US,392,12,21409.06608410705,3.061224489795918,2023-03-10 04:21:03,38.82777431,-102.6032558
US,1931,13,19907.21649484536,0.6732263076126359,2023-03-10 04:21:03,39.68864463,-105.6463118
US,2303,58,28068.251066422912,2.518454190186713,2023-03-10 04:21:03,37.201606,-106.1917488
US,961,19,24723.43709801904,1.9771071800208118,2023-03-10 04:21:03,37.27732493,-105.4276548
US,3558,33,58703.18429302095,0.927487352445194,2023-03-10 04:21:03,38.32608609,-103.7844965
US,837,23,16515.390686661405,2.7479091995221028,2023-03-10 04:21:03,38.10883162,-105.3683478
US,7202,161,23111.48193312368,2.235490141627326,2023-03-10 04:21:03,38.86246243,-107.8631342
US,224919,1524,30928.987597822364,0.6775772611473464,2023-03-10 04:21:03,39.76018276,-104.8725695
US,424,8,20632.60340632604,1.8867924528301887,2023-03-10 04:21:03,37.75208676,-108.5211585
US,100968,498,28753.196603199736,0.49322557642025194,2023-03-10 04:21:03,39.33133796,-104.930001
US,18833,39,34162.932864113776,0.20708331120904794,2023-03-10 04:21:03,39.62754308,-106.6933637
US,237195,1904,32925.32096618143,0.8027150656632729,2023-03-10 04:21:03,38.83240149,-104.5251411
US,5836,48,21833.963111227506,0.8224811514736121,2023-03-10 04:21:03,39.28656773,-104.1358721
US,18767,210,39229.498944375926,1.1189854531891086,2023-03-10 04:21:03,38.47362326,-105.4399667
US,18041,104,30037.79490850968,0.5764647192505958,2023-03-10 04:21:03,39.59921777,-107.902708
US,1171,7,18757.007848790647,0.5977796754910333,2023-03-10 04:21:03,39.85646523,-105.5252597
US,4053,30,25759.501716028983,0.7401924500370096,2023-03-10 04:21:03,40.10603347,-106.1178042
US,3970,16,22735.081892108577,0.40302267002518893,2023-03-10 04:21:03,38.66611652,-107.0320729
US,161,0,19634.146341463416,0.0,2023-03-10 04:21:03,37.82247444,-107.3004345
US,1764,41,25576.337538060023,2.324263038548753,2023-03-10 04:21:03,37.68473101,-104.9612585
US,195,0,14008.620689655172,0.0,2023-03-10 04:21:03,40.6659387,-106.3408905
US,160677,1554,27566.004038560182,0.9671577139229635,2023-03-10 04:21:03,39.58635604,-105.2517692
US,392,6,27880.512091038407,1.530612244897959,2023-03-10 04:21:03,38.43260896,-102.7392145
US,1877,32,26447.79484289136,1.7048481619605753,2023-03-10 04:21:03,39.30497777,-102.6022199
US,15836,99,28167.410753988723,0.6251578681485224,2023-03-10 04:21:03,37.28632032,-107.8429014
US,2203,2,27107.173618801527,0.09078529278256922,2023-03-10 04:21:03,39.20278823,-106.3555697
US,109313,606,30628.55317610865,0.5543713922406301,2023-03-10 04:21:03,40.66671597,-105.4625784
US,4408,51,30387.42589273404,1.1569872958257714,2023-03-10 04:21:03,37.3153406,-104.0376458
US,2382,11,41782.14348359937,0.4617968094038623,2023-03-10 04:21:03,38.98749519,-103.5136649
US,8661,119,38649.64969431925,1.373975291536774,2023-03-10 04:21:03,40.7249637,-103.110817
US,51841,639,33617.145451008364,1.2326151115912116,2023-03-10 04:21:03,39.01787888,-108.469799
US,303,4,39401.82054616385,1.3201320132013201,2023-03-10 04:21:03,37.66954283,-106.9281698
US,3738,55,28141.23315516073,1.4713750668806849,2023-03-10 04:21:03,40.61810999,-108.2070876
US,7673,90,29305.27441469656,1.1729440896650594,2023-03-10 04:21:03,37.33859579,-108.5958857
US,11179,183,26144.81500537911,1.6369979425708918,2023-03-10 04:21:03,38.40214114,-108.2639022
US,6973,148,23988.57850557314,2.1224723935178544,2023-03-10 04:21:03,40.2627981,-103.8093302
US,5320,137,29106.029106029106,2.575187969924812,2023-03-10 04:21:03,37.9014485,-103.7173385
US,1118,6,22576.73667205169,0.5366726296958855,2023-03-10 04:21:03,38.14717457,-107.7675136
US,0,0,,,2023-03-10 04:21:03,,
US,3499,24,18567.25921995224,0.685910260074307,2023-03-10 04:21:03,39.120926,-105.7182065
US,1123,20,26330.597889800705,1.7809439002671417,2023-03-10 04:21:03,40.59414277,-102.3577703
US,8081,9,45483.19918950864,0.11137235490657096,2023-03-10 04:21:03,39.21720112,-106.9310027
US,3226,52,26503.450542228064,1.611903285802852,2023-03-10 04:21:03,37.95544985,-102.3926052
US,61961,880,36788.69994775092,1.420248220654928,2023-03-10 04:21:03,38.17359144,-104.5127437
US,2236,15,35357.3687539532,0.6708407871198568,2023-03-10 04:21:03,39.97913541,-108.2179009
US,3634,47,32253.48362474483,1.2933406714364337,2023-03-10 04:21:03,37.5836865,-106.3847838
US,7882,34,30743.427724471487,0.43136259832529816,2023-03-10 04:21:03,40.48596505,-106.9905548
US,1524,12,22332.94255568581,0.7874015748031497,2023-03-10 04:21:03,38.08054629,-106.282466
US,316,0,43406.593406593405,0.0,2023-03-10 04:21:03,37.76248981,-107.6763289
US,2713,8,33170.31421934222,0.2948765204570586,2023-03-10 04:21:03,38.00450883,-108.4020725
US,582,12,25889.679715302493,2.0618556701030926,2023-03-10 04:21:03,40.87595412,-102.3519227
US,12072,15,38928.12227919125,0.1242544731610338,2023-03-10 04:21:03,39.63803232,-106.1150762
US,5913,67,23290.53095950843,1.1330965668865212,2023-03-10 04:21:03,38.88133511,-105.1614893
US,261,25,,9.578544061302683,2023-03-10 04:21:03,,
US,1262,35,25713.12143439283,2.77337559429477,2023-03-10 04:21:03,39.97015535,-103.202587
US,106227,780,32736.40028105469,0.7342765963455619,2023-03-10 04:21:03,40.55499405,-104.3929621
US,2342,27,23375.586385866853,1.1528608027327072,2023-03-10 04:21:03,40.00346839,-102.4258673
US,264399,3017,28028.202160003053,1.1410784458337588,2023-03-10 04:21:03,41.26809896,-73.3881171
US,237105,3494,26589.62454582156,1.473608738744438,2023-03-10 04:21:03,41.80283011,-72.73103891
US,41816,532,23188.212917214263,1.2722402907977808,2023-03-10 04:21:03,41.7937534,-73.2451475
US,38840,547,23910.95569947549,1.4083419155509784,2023-03-10 04:21:03,41.45949668,-72.53714864
US,257919,3165,30174.540834412583,1.2271294476172752,2023-03-10 04:21:03,41.4080325,-72.93620426
